srcip;sport;dstip;dsport;proto;state;dur;sbytes;dbytes;sttl;dttl;sloss;dloss;service;Sload;Dload;Spkts;Dpkts;swin;dwin;stcpb;dtcpb;smeansz;dmeansz;trans_depth;res_bdy_len;Sjit;Djit;Stime;Ltime;Sintpkt;Dintpkt;tcprtt;synack;ackdat;is_sm_ips_ports;ct_state_ttl;ct_flw_http_mthd;is_ftp_login;ct_ftp_cmd;ct_srv_src;ct_srv_dst;ct_dst_ltm;ct_src_ ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;attack_cat;label
59.166.0.1;42666;149.171.126.5;6881;tcp;FIN;1.936.358;1540;1644;31;29;4;4;-;5.965.838.867;6.416.168.945;16;18;255;255;1308497278;248305068;96;91;0;0;1.097.226.384;247.498.391;1421927443;1421927445;129.066.803;113.863.062;0.000972;0.000685;0.000287;0;0;0;0;0;5;7;7;6;5;1;3;;0
59.166.0.3;45193;149.171.126.3;6881;tcp;FIN;1.727.938;1540;1644;31;29;4;4;-;6.685.424.805;7.190.072.754;16;18;255;255;1138431721;238964035;96;91;0;0;8.598.657.807;277.478.937;1421927443;1421927445;11.517.167;107.85;0.002957;0.002336;0.000621;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.5;35197;149.171.126.1;6881;tcp;FIN;1.606.808;1540;1644;31;29;4;4;-;718.940.918;7.732.100.098;16;18;255;255;3478925394;271382986;96;91;0;0;6.585.290.896;199.597.688;1421927443;1421927445;107.098.201;92.561.414;0.034083;0.033262;0.000821;0;0;0;0;0;7;12;13;8;6;1;4;;0
59.166.0.6;13272;149.171.126.6;6881;tcp;FIN;1.594.882;1540;1644;31;29;4;4;-;7.243.168.945;7.789.917.969;16;18;255;255;1475980977;101404994;96;91;0;0;6.849.298.676;178.373.437;1421927443;1421927445;1.063.036;93.694.937;0.002981;0.002066;0.000915;0;0;0;0;0;18;17;19;18;18;1;6;;0
59.166.0.7;55475;149.171.126.6;6881;tcp;FIN;1.301.662;1540;1644;31;29;4;4;-;8.874.807.617;9.544.720.703;16;18;255;255;926048146;2285567520;96;91;0;0;5.542.183.298;139.475.391;1421927443;1421927445;86.755.198;76.534.234;0.000691;0.000579;0.000112;0;0;0;0;0;9;17;19;10;9;1;3;;0
59.166.0.8;63450;149.171.126.4;6881;tcp;FIN;2.068.236;1540;1644;31;29;4;4;-;5.585.435.547;600.705.127;16;18;255;255;673531574;2254477292;96;91;0;0;9.261.373.925;235.161.906;1421927443;1421927445;137.860.327;121.592.352;0.001987;0.001165;0.000822;0;0;0;0;0;8;17;18;10;7;1;7;;0
59.166.0.2;32069;149.171.126.8;6881;tcp;FIN;1.575.929;2198;34406;31;29;5;15;-;1.076.190.625;1.705.000.625;28;42;255;255;2038429698;152570946;79;819;0;0;4.526.250.187;285.387.847;1421927443;1421927445;5.835.589;39.043.349;0.015042;0.014194;0.000848;0;0;0;0;0;2;1;1;3;1;1;1;;0
59.166.0.3;8976;149.171.126.3;6881;tcp;FIN;1.882.363;1540;1644;31;29;4;4;-;6.136.967.285;6.600.214.844;16;18;255;255;3288014289;155847266;96;91;0;0;1.009.484.474;248.854.688;1421927443;1421927445;125.465.266;110.695;0.00097;0.000547;0.000423;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.4;26048;149.171.126.3;25740;tcp;FIN;1.232.295;320;1826;31;29;1;2;ftp-data;1.733.351.074;1.037.413.867;6;8;255;255;4033044606;282770852;53;228;0;0;1.697.350.034;42.019.075;1421927443;1421927445;2.463.876;171.736.281;0.032019;0.030136;0.001883;0;0;0;0;0;1;2;15;5;1;1;3;;0
59.166.0.6;35612;149.171.126.6;6881;tcp;FIN;1.659.089;1540;1644;31;29;4;4;-;6.962.857.422;7.488.447.266;16;18;255;255;3621368298;103583820;96;91;0;0;7.152.834.202;179.659.578;1421927443;1421927445;110.572.403;97.526.117;0.001999;0.001144;0.000855;0;0;0;0;0;18;17;19;18;18;1;6;;0
59.166.0.7;63085;149.171.126.4;6881;tcp;FIN;1.679.681;1540;1644;31;29;4;4;-;6.877.496.582;7.396.643.066;16;18;255;255;2448016665;2256557025;96;91;0;0;7.006.159.954;196.698.609;1421927443;1421927445;111.953.197;98.602.117;0.004356;0.003444;0.000912;0;0;0;0;0;9;17;18;10;9;1;6;;0
59.166.0.8;22656;149.171.126.4;6881;tcp;FIN;2.065.677;1540;1644;31;29;4;4;-;5.592.355.469;6.014.493.164;16;18;255;255;2713047887;129162213;96;91;0;0;8.291.226.308;221.813.531;1421927443;1421927445;137.689.662;115.671.531;0.102053;0.099256;0.002797;0;0;0;0;0;8;17;18;10;7;1;7;;0
59.166.0.9;16007;149.171.126.5;6881;tcp;FIN;157.673;1540;1644;31;29;4;4;-;7.326.555.664;7.879.598.633;16;18;255;255;2711435606;2384955574;96;91;0;0;7.063.472.982;195.869.109;1421927443;1421927445;105.092.466;87.444.937;0.090933;0.090163;0.00077;0;0;0;0;0;7;7;7;9;5;1;4;;0
59.166.0.0;33687;149.171.126.6;6881;tcp;FIN;1.873.695;1540;1644;31;29;4;4;-;616.535.791;6.630.748.047;16;18;255;255;1166048871;2456044553;96;91;0;0;761.497.774;219.894.375;1421927444;1421927445;124.889.138;110.154.352;0.001988;0.00107;0.000918;0;0;0;0;0;13;17;19;14;13;1;7;;0
59.166.0.3;30894;149.171.126.3;6881;tcp;FIN;1.087.592;1540;1644;31;29;4;4;-;1.062.162.988;1.142.340.137;16;18;255;255;3085562744;272314302;96;91;0;0;470.542.371;130.986.648;1421927444;1421927445;72.482.334;63.939.059;0.000896;0.000627;0.000269;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.3;53273;149.171.126.3;6881;tcp;FIN;1.147.134;1540;1644;31;29;4;4;-;1.007.031.445;1.083.046.973;16;18;255;255;935982820;2422559824;96;91;0;0;5.148.518.286;143.615.594;1421927444;1421927445;76.448.602;67.449.766;0.000617;0.000487;0.00013;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.8;21612;149.171.126.0;80;tcp;FIN;28.208.326;1580;10168;31;29;3;5;http;410.942.505;2.723.734.863;12;18;255;255;1678429761;3829101116;132;565;0;0;2.467.194.065;1.986.355.835;1421927417;1421927445;2.564.358.182;1.659.278.743;0.000737;0.000582;0.000155;0;0;0;0;0;2;1;5;10;2;1;1;;0
59.166.0.9;43815;149.171.126.0;5190;tcp;FIN;6.671.264;1272;2572;31;29;4;4;-;1.430.613.403;2.913.990.479;16;18;255;255;1513523830;3659248608;80;143;0;0;4.901.211.173;140.226.625;1421927438;1421927445;444.669.346;392.389.719;0.000768;0.000628;0.00014;0;0;0;0;0;7;4;5;9;1;1;1;;0
59.166.0.2;19492;149.171.126.9;53;udp;CON;0.001066;146;178;31;29;0;0;dns;5.478.424.375;6.679.174.375;2;2;0;0;0;0;73;89;0;0;0;0;1421927445;1421927445;0.001;0.006;0;0;0;0;0;0;0;0;1;1;9;3;1;1;1;;0
59.166.0.9;15662;149.171.126.7;53;udp;CON;0.001017;132;164;31;29;0;0;dns;5.191.740.625;6.450.344.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927445;1421927445;0.002;0.003;0;0;0;0;0;0;0;0;1;1;2;9;1;1;1;;0
59.166.0.9;36859;149.171.126.9;80;tcp;FIN;0.139373;1052;824;31;29;2;2;http;5.286.533.203;4.259.074.609;8;10;255;255;3028139513;1053592325;132;82;1;83;1.160.563.431;28.632.262;1421927445;1421927445;19.858.571;15.431;0.001688;0.000493;0.001195;0;0;1;0;0;1;2;9;9;1;1;1;;0
59.166.0.0;46881;149.171.126.1;6881;tcp;FIN;1.097.562;1540;1644;31;29;4;4;-;1.052.514.648;1.131.963.477;16;18;255;255;3226404229;585168600;96;91;0;0;5.420.285.932;143.240.344;1421927444;1421927445;73.118.668;50.169.824;0.245552;0.244671;0.000881;0;0;0;0;0;13;12;13;14;13;1;2;;0
59.166.0.7;61728;149.171.126.9;6881;tcp;FIN;1.432.434;2302;34406;31;29;5;15;-;1.243.198.633;1.875.800.313;30;42;255;255;3968849893;403977514;77;819;0;0;3.734.699.894;3.047.923.699;1421927444;1421927445;49.381.795;33.150.927;0.074012;0.073242;0.00077;0;0;0;0;0;9;6;9;10;9;1;1;;0
59.166.0.0;14499;149.171.126.2;6881;tcp;FIN;1.475.347;1540;1644;31;29;4;4;-;7.830.021.973;8.421.069.336;16;18;255;255;3523818333;2229820291;96;91;0;0;8.446.485.181;186.374.266;1421927443;1421927445;98.334.997;8.671.782;0.002016;0.00114;0.000876;0;0;0;0;0;13;6;6;14;13;1;4;;0
59.166.0.0;32819;149.171.126.6;6881;tcp;FIN;1.926.795;1540;1644;31;29;4;4;-;5.995.448.242;6.448.013.184;16;18;255;255;1166048018;259972865;96;91;0;0;7.416.392.475;230.310.016;1421927443;1421927445;128.430.796;110.507.937;0.048861;0.048151;0.00071;0;0;0;0;0;13;17;19;14;13;1;7;;0
59.166.0.1;7678;149.171.126.5;6881;tcp;FIN;1.943.071;1540;1644;31;29;4;4;-;5.945.228.027;6.394.001.953;16;18;255;255;3453884617;2398593053;96;91;0;0;1.070.036.528;255.073.203;1421927443;1421927445;129.509.935;114.269.766;0.000629;0.000481;0.000148;0;0;0;0;0;5;7;7;6;5;1;3;;0
59.166.0.3;18398;149.171.126.2;6881;tcp;FIN;1.442.154;2302;34406;31;29;5;15;-;1.234.819.531;1.863.157.344;30;42;255;255;1741013683;2425764780;77;819;0;0;3.173.126.578;2.494.987.892;1421927443;1421927445;49.718.311;33.022.609;0.088962;0.088225;0.000737;0;0;0;0;0;11;6;6;12;10;1;1;;0
59.166.0.3;34765;149.171.126.7;11922;tcp;FIN;2.110.722;424;8824;31;29;1;4;ftp-data;1.406.153.931;3.065.870.313;8;12;255;255;2601367210;75763082;53;735;0;0;2.185.633.631;172.890.696;1421927443;1421927445;301.484.848;190.160.631;0.019709;0.018954;0.000755;0;0;0;0;0;1;1;2;12;1;1;1;;0
59.166.0.3;39554;149.171.126.3;6881;tcp;FIN;1.895.228;1540;1644;31;29;4;4;-;6.095.308.594;6.555.411.621;16;18;255;255;3288015171;2320742286;96;91;0;0;988.647.422;194.504.359;1421927443;1421927445;126.325.603;109.614.414;0.032583;0.031779;0.000804;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.4;23177;149.171.126.3;6881;tcp;FIN;2.239.228;1540;1644;31;29;4;4;-;5.158.920.898;554.834.082;16;18;255;255;1523471712;71292426;96;91;0;0;8.987.578.694;272.400.594;1421927443;1421927445;149.253.804;131.692.125;0.000591;0.000461;0.00013;0;0;0;0;0;3;13;15;5;3;1;3;;0
59.166.0.4;61990;149.171.126.3;6881;tcp;FIN;2.310.491;1540;1644;31;29;4;4;-;4.999.802.734;5.377.211.914;16;18;255;255;1523472631;2221996715;96;91;0;0;9.186.366.023;2.902.445;1421927443;1421927445;154.006.338;135.874.641;0.000758;0.000621;0.000137;0;0;0;0;0;3;13;15;5;3;1;3;;0
59.166.0.5;15904;149.171.126.9;6881;tcp;FIN;182.676;1540;1644;31;29;4;4;-;632.376.416;6.801.112.305;16;18;255;255;2738075816;2339942763;96;91;0;0;796.169.028;256.093.953;1421927443;1421927445;121.763.466;107.269.766;0.004078;0.003172;0.000906;0;0;0;0;0;7;6;9;8;6;1;2;;0
59.166.0.5;18420;149.171.126.9;6881;tcp;FIN;2.096.798;1540;1644;31;29;4;4;-;5.509.353.027;5.925.225.098;16;18;255;255;2738078391;2323744795;96;91;0;0;1.118.161.834;30.124.375;1421927443;1421927445;139.764.527;123.218.234;0.002262;0.002084;0.000178;0;0;0;0;0;7;6;9;8;6;1;2;;0
59.166.0.6;61973;149.171.126.0;6881;tcp;FIN;1.298.148;1540;1644;31;29;4;4;-;8.898.831.055;9.570.557.617;16;18;255;255;2768853212;144174759;96;91;0;0;6.070.776.455;193.889.797;1421927443;1421927445;86.466.268;76.294.938;0.002046;0.001133;0.000913;0;0;0;0;0;18;4;5;18;18;1;3;;0
59.166.0.3;9393;149.171.126.6;5190;tcp;FIN;15.672.348;1272;2572;31;29;4;4;-;608.970.642;1.240.401.245;16;18;255;255;408492006;2558402537;80;143;0;0;1.177.418.635;347.019.475;1421927429;1421927445;1.044.749.217;979.482;0.000771;0.000618;0.000153;0;0;0;0;0;11;17;19;12;1;1;1;;0
59.166.0.0;3518;149.171.126.6;6881;tcp;FIN;0.904896;1540;1644;31;29;4;4;-;1.276.610.742;1.372.975.391;16;18;255;255;241010747;2642988813;96;91;0;0;4.656.498.915;131.878.094;1421927444;1421927445;603.046;53.201.469;0.001283;0.000467;0.000816;0;0;0;0;0;13;17;19;14;13;1;7;;0
59.166.0.2;1550;149.171.126.1;61902;udp;CON;0.522129;520;304;31;29;0;0;-;5.975.534.668;3.493.389.648;4;4;0;0;0;0;130;76;0;0;227.184.922;37.291.867;1421927445;1421927445;160.649;26.374.334;0;0;0;0;0;0;0;0;2;12;13;3;1;1;1;;0
59.166.0.0;32006;149.171.126.6;6881;tcp;FIN;217.698;1540;1644;31;29;4;4;-;5.306.433.594;570.698.877;16;18;255;255;3315627995;2274551064;96;91;0;0;8.729.814.541;26.265.975;1421927443;1421927445;1.451.096;122.471.469;0.096719;0.094957;0.001762;0;0;0;0;0;13;17;19;14;13;1;7;;0
59.166.0.1;5072;149.171.126.5;6881;tcp;FIN;1.872.422;1540;1644;31;29;4;4;-;6.169.549.316;6.635.256.348;16;18;255;255;3453881945;253025050;96;91;0;0;1.369.187.462;283.964.875;1421927443;1421927445;124.804.335;110.075.586;0.001334;0.001135;0.000199;0;0;0;0;0;5;7;7;6;5;1;3;;0
59.166.0.3;10871;149.171.126.3;6881;tcp;FIN;1.969.978;1540;1644;31;29;4;4;-;5.864.024.902;6.306.669.434;16;18;255;255;1138435399;177455182;96;91;0;0;1.001.670.635;193.596.344;1421927443;1421927445;131.308.139;115.813.117;0.002004;0.001154;0.00085;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.3;56862;149.171.126.3;6881;tcp;FIN;1.894.948;2302;34406;31;29;5;15;-;9.397.619.141;1.417.959.688;30;42;255;255;935980263;133073751;77;819;0;0;4.244.391.892;3.897.830.421;1421927443;1421927445;6.533.148;46.191.657;0.001276;0.001089;0.000187;0;0;0;0;0;11;13;15;12;10;1;9;;0
59.166.0.5;11738;149.171.126.1;6881;tcp;FIN;2.117.114;2302;34406;31;29;5;15;-;8.411.450.195;1.269.161.641;30;42;255;255;1333536934;2243954000;77;819;0;0;6.175.586.042;5.289.655.208;1421927443;1421927445;72.992.725;50.238.781;0.059153;0.057312;0.001841;0;0;0;0;0;7;12;13;8;6;1;4;;0
59.166.0.6;18817;149.171.126.1;6881;tcp;FIN;2.056.882;1540;1644;31;29;4;4;-;5.616.268.066;6.040.210.449;16;18;255;255;3813885011;206294665;96;91;0;0;1.044.093.639;215.128.906;1421927443;1421927445;137.096.201;12.093.718;0.002834;0.000947;0.001887;0;0;0;0;0;18;12;13;18;18;1;4;;0
59.166.0.6;37382;149.171.126.6;6881;tcp;FIN;1.688.804;1540;1644;31;29;4;4;-;684.034.375;7.356.685.547;16;18;255;255;1475983575;174768570;96;91;0;0;7.063.633.172;173.072.156;1421927443;1421927445;112.564.135;96.025.703;0.057986;0.056366;0.00162;0;0;0;0;0;18;17;19;18;18;1;6;;0
59.166.0.8;18588;149.171.126.4;6881;tcp;FIN;2.059.974;1540;1644;31;29;4;4;-;5.607.837.891;6.031.144.043;16;18;255;255;673530730;2251746881;96;91;0;0;9.320.957.151;229.558.531;1421927443;1421927445;137.308.333;121.049.703;0.002961;0.002128;0.000833;0;0;0;0;0;8;17;18;10;7;1;7;;0
59.166.0.8;21826;149.171.126.4;6881;tcp;FIN;2.068.904;1540;1644;31;29;4;4;-;5.583.632.812;6.005.112.305;16;18;255;255;2713047066;2217547756;96;91;0;0;8.736.760.696;235.815.016;1421927443;1421927445;137.904.996;120.976.234;0.013047;0.012307;0.00074;0;0;0;0;0;8;17;18;10;7;1;7;;0
59.166.0.9;35627;149.171.126.5;6881;tcp;FIN;1.274.995;1540;1644;31;29;4;4;-;9.060.427.734;9.744.352.539;16;18;255;255;2711433707;180584878;96;91;0;0;5.399.592.494;152.961.016;1421927443;1421927445;84.977.603;74.969.703;0.00066;0.000503;0.000157;0;0;0;0;0;7;7;7;9;5;1;4;;0
59.166.0.4;22873;149.171.126.5;5190;tcp;FIN;27.402.979;1272;2572;31;29;4;4;-;348.283.295;709.411.926;16;18;255;255;1798425792;1798767016;80;143;0;0;215.559.682;6197.61;1421927417;1421927445;182.684.365;161.189.975;0.000833;0.00067;0.000163;0;0;0;0;0;7;9;1;1;1;1;1;;0
175.45.176.2;29442;149.171.126.19;111;udp;INT;0.000017;168;0;254;0;0;0;-;39529412;0;2;0;0;0;0;0;84;0;0;0;0;0;1421927445;1421927445;0.017;0;0;0;0;0;2;0;0;0;1;1;1;1;1;1;1;Reconnaissance;1
59.166.0.1;27343;149.171.126.4;6881;tcp;FIN;3.043.669;1540;1644;31;29;4;4;-;3.795.419.189;4.081.915.527;16;18;255;255;1968498079;2434747156;96;91;0;0;1.389.759.176;303.427.625;1421927443;1421927446;20.288.666;173.389.359;0.096905;0.096048;0.000857;0;0;0;0;0;13;7;7;13;12;1;3;;0
59.166.0.4;60965;149.171.126.3;6881;tcp;FIN;2.322.584;1540;1644;31;29;4;4;-;4.973.770.996;5.349.214.844;16;18;255;255;1523473659;73380580;96;91;0;0;9.375.627.929;299.264.719;1421927443;1421927446;1.548.146;136.552.469;0.001314;0.001188;0.000126;0;0;0;0;0;7;23;25;8;4;1;4;;0
59.166.0.6;53478;149.171.126.3;6881;tcp;FIN;2.707.055;1540;1644;31;29;4;4;-;4.267.367.676;4.589.489.258;16;18;255;255;850950062;225771599;96;91;0;0;1.300.377.284;308.422.062;1421927443;1421927446;180.425.527;150.045.594;0.157987;0.156278;0.001709;0;0;0;0;0;20;23;25;20;19;1;10;;0
59.166.0.0;1132;149.171.126.3;23183;tcp;FIN;1.132.049;8928;320;31;29;4;1;ftp-data;5.859.110.547;1.886.844.238;14;6;255;255;648496965;3250664526;638;53;0;0;7.406.480.027;305.264.625;1421927445;1421927446;87.080.693;226.076.594;0.001698;0.001535;0.000163;0;0;0;0;0;1;1;25;9;1;1;1;;0
59.166.0.3;26468;149.171.126.1;23183;tcp;FIN;1.035.608;8928;320;31;29;4;1;ftp-data;6.404.739.844;2.062.556.396;14;6;255;255;3046400585;3231551554;638;53;0;0;6.518.600.339;408.232.469;1421927445;1421927446;79.662.156;204.466.797;0.014015;0.01313;0.000885;0;0;0;0;0;1;1;10;10;1;1;2;;0
59.166.0.1;31556;149.171.126.0;6881;tcp;FIN;289.198;1540;1644;31;29;4;4;-;3.994.495.117;4.296.018.555;16;18;255;255;2936337912;300468475;96;91;0;0;1.123.022.945;315.836.313;1421927444;1421927446;192.773.533;170.052.469;0.001983;0.001087;0.000896;0;0;0;0;0;13;9;11;13;12;1;5;;0
59.166.0.1;62400;149.171.126.4;6881;tcp;FIN;2.572.742;1540;1644;31;29;4;4;-;4.490.150.879;4.829.088.867;16;18;255;255;4118075961;2451736898;96;91;0;0;1.424.216.578;284.262.563;1421927444;1421927446;171.489.338;151.309.875;0.000594;0.000469;0.000125;0;0;0;0;0;13;7;7;13;12;1;3;;0
59.166.0.5;6525;149.171.126.3;6881;tcp;FIN;2.305.919;1540;1644;31;29;4;4;-;5.009.716.309;5.387.873.535;16;18;255;255;301011948;281857115;96;91;0;0;1.359.440.913;261.238.719;1421927444;1421927446;153.704.471;135.607.531;0.000718;0.00059;0.000128;0;0;0;0;0;16;23;25;16;15;1;4;;0
59.166.0.6;62466;149.171.126.7;6881;tcp;FIN;2.072.376;1540;1644;31;29;4;4;-;5.574.277.832;599.505.127;16;18;255;255;3776332389;2553555791;96;91;0;0;1.061.248.199;213.851.937;1421927444;1421927446;138.131.331;116.245.586;0.096955;0.096191;0.000764;0;0;0;0;0;20;10;11;20;19;1;4;;0
59.166.0.6;7341;149.171.126.1;5190;tcp;FIN;17.093.594;2024;4312;31;29;6;6;-;907.942.505;193.429.187;24;24;255;255;2378073628;228806483;84;180;0;0;9.946.141.543;3.056.374;1421927429;1421927446;743.181.565;7.431.725;0.000776;0.000612;0.000164;0;0;0;0;0;20;8;10;20;1;1;2;;0
59.166.0.8;49740;149.171.126.9;1309;tcp;FIN;11.830.474;3806;51912;31;29;7;26;-;253.379.541;3.458.796.484;64;68;255;255;3530588517;1381339078;59;763;0;0;3.435.912.779;3.420.105.896;1421927435;1421927446;187.779.571;17.656.487;0.00076;0.000617;0.000143;0;0;0;0;0;6;6;7;6;1;1;1;;0
59.166.0.1;41214;149.171.126.6;10211;tcp;FIN;30.733.423;4656;3080;31;29;7;7;-;1.168.760.132;775.182.129;28;30;255;255;2383816602;2387159812;166;103;0;0;1.740.505.795;5.215.385;1421927415;1421927446;1.138.262.167;1.059.753.625;0.000696;0.000556;0.00014;0;0;0;0;0;13;11;11;13;1;1;1;;0
59.166.0.2;49350;149.171.126.2;80;tcp;FIN;28.363.314;1580;10168;31;29;3;5;http;40.869.696;2.708.851.318;12;18;255;255;2156332707;2157367247;132;565;0;0;2.395.494.754;1.941.618.828;1421927418;1421927446;2.578.193.682;1.668.396.309;0.000702;0.000561;0.000141;0;0;0;0;0;1;1;4;7;1;1;1;;0
59.166.0.0;35134;149.171.126.2;6881;tcp;FIN;32.141;2302;34406;31;29;5;15;-;5.540.586.914;8.359.914.063;30;42;255;255;1378430996;78762732;77;819;0;0;7.022.543.525;5.962.710.239;1421927443;1421927446;110.819.411;78.361.608;0.001999;0.001273;0.000726;0;0;0;0;0;8;3;4;9;8;1;1;;0
59.166.0.3;14559;149.171.126.7;6881;tcp;FIN;2.433.189;1540;1644;31;29;4;4;-;4.747.679.199;5.106.056.641;16;18;255;255;3468014507;2375946962;96;91;0;0;8.883.426.655;278.515;1421927443;1421927446;162.134.533;133.640.828;0.162144;0.161294;0.00085;0;0;0;0;0;7;10;11;10;6;1;6;;0
59.166.0.3;35176;149.171.126.7;6881;tcp;FIN;235.964;1540;1644;31;29;4;4;-;4.895.662.109;5.265.210.449;16;18;255;255;3468013616;132540618;96;91;0;0;9.922.791.002;301.844.125;1421927443;1421927446;157.287.062;138.732.875;0.002052;0.00118;0.000872;0;0;0;0;0;7;10;11;10;6;1;6;;0
59.166.0.5;20105;149.171.126.9;6881;tcp;FIN;215.778;1540;1644;31;29;4;4;-;5.353.650.879;5.757.769.531;16;18;255;255;588499308;184966366;96;91;0;0;1.200.071.177;25.393.625;1421927443;1421927446;143.830.537;126.388;0.012958;0.009179;0.003779;0;0;0;0;0;16;6;7;16;15;1;3;;0
59.166.0.5;38582;149.171.126.3;6881;tcp;FIN;2.820.766;1540;1644;31;29;4;4;-;4.095.341.553;4.404.477.539;16;18;255;255;301016411;2425756636;96;91;0;0;1.457.410.845;288.225.375;1421927443;1421927446;18.802.566;157.385.172;0.145964;0.145216;0.000748;0;0;0;0;0;16;23;25;16;15;1;4;;0
59.166.0.6;1335;149.171.126.1;6881;tcp;FIN;2.596.724;1540;1644;31;29;4;4;-;4.448.682.129;4.784.489.746;16;18;255;255;3813885964;208631094;96;91;0;0;1.194.438.795;291.364.813;1421927443;1421927446;173.091.399;152.684.063;0.001267;0.001094;0.000173;0;0;0;0;0;20;8;10;20;19;1;2;;0
59.166.0.8;20057;149.171.126.4;6881;tcp;FIN;2.483.491;2302;34406;31;29;5;15;-;7.170.551.758;1.081.928.672;30;42;255;255;563464478;2208972249;77;819;0;0;6.578.344.657;4.967.145.686;1421927443;1421927446;85.626.038;60.552.998;0.000995;0.000814;0.000181;0;0;0;0;0;6;7;7;6;4;1;2;;0
59.166.0.9;1981;149.171.126.3;6881;tcp;FIN;2.245.723;1540;1644;31;29;4;4;-;5.144.000.488;5.532.293.945;16;18;255;255;2291434122;2295165225;96;91;0;0;8.743.411.772;271.675.406;1421927443;1421927446;149.692.927;132.069.297;0.000703;0.00054;0.000163;0;0;0;0;0;6;23;25;6;5;1;3;;0
59.166.0.9;3701;149.171.126.3;6881;tcp;FIN;2.290.611;1540;1644;31;29;4;4;-;5.043.195.801;5.423.880.371;16;18;255;255;2291435837;232011135;96;91;0;0;8.543.807.314;259.718.047;1421927443;1421927446;152.681.729;134.681;0.001949;0.00103;0.000919;0;0;0;0;0;6;23;25;6;5;1;3;;0
59.166.0.0;6062;149.171.126.6;6881;tcp;FIN;1.900.494;1540;1644;31;29;4;4;-;6.078.419.434;6.537.247.559;16;18;255;255;241013375;2639360880;96;91;0;0;9.858.342.213;282.010.281;1421927444;1421927446;126.674.934;105.499;0.107883;0.107007;0.000876;0;0;0;0;0;8;11;11;9;8;1;4;;0
59.166.0.0;6787;149.171.126.1;6881;tcp;FIN;2.725.175;1540;1644;31;29;4;4;-;4.238.994.141;4.558.973.633;16;18;255;255;1081021779;2472543239;96;91;0;0;1.354.811.171;439.676.781;1421927444;1421927446;18.160.047;155.348.594;0.085037;0.084248;0.000789;0;0;0;0;0;8;8;10;9;8;1;3;;0
59.166.0.0;7918;149.171.126.6;6881;tcp;FIN;2.050.937;1540;1644;31;29;4;4;-;5.632.547.852;6.057.719.238;16;18;255;255;241015227;2642421450;96;91;0;0;1.337.899.331;284.617.625;1421927444;1421927446;136.707.205;12.061.482;0.000611;0.00048;0.000131;0;0;0;0;0;8;11;11;9;8;1;4;;0
59.166.0.6;3634;149.171.126.3;6881;tcp;FIN;2.525.566;1540;1644;31;29;4;4;-;4.574.023.926;4.919.292.969;16;18;255;255;2428143887;347887609;96;91;0;0;1.183.129.553;370.047.188;1421927444;1421927446;168.349.662;148.534.531;0.000613;0.000474;0.000139;0;0;0;0;0;20;23;25;20;19;1;10;;0
59.166.0.6;47223;149.171.126.3;6881;tcp;FIN;2.133.959;1540;1644;31;29;4;4;-;5.413.412.109;582.204.248;16;18;255;255;278560593;2487549120;96;91;0;0;1.029.808.292;3.236.495;1421927444;1421927446;142.240.869;124.402.531;0.02002;0.019115;0.000905;0;0;0;0;0;20;23;25;20;19;1;10;;0
59.166.0.4;43714;149.171.126.0;80;tcp;FIN;0.119112;1052;824;31;29;2;2;http;6.185.774.609;4.983.544.922;8;10;255;255;3748139232;4142204836;132;82;1;83;996.591.439;2.416.899;1421927446;1421927446;16.953.714;13.172.777;0.000711;0.000553;0.000158;0;0;1;0;0;1;1;11;8;1;1;1;;0
59.166.0.7;8650;149.171.126.9;80;tcp;FIN;0.193413;1052;824;31;29;2;2;http;3.809.464.453;3.069.080.078;8;10;255;255;1718557605;3902212977;132;82;1;83;182.684.654;46.687;1421927446;1421927446;27.58;21.394;0.001031;0.000863;0.000168;0;0;1;0;0;1;1;7;4;1;1;1;;0
59.166.0.9;26708;149.171.126.8;60447;tcp;FIN;1.539.155;2662;23162;31;29;7;14;-;1.350.871.094;1.175.242.266;42;42;255;255;4246397444;876988119;63;551;0;0;0;7.350.732;1421927445;1421927446;37.531.146;37.512.586;0.001319;0.001134;0.000185;0;0;0;0;0;6;5;5;6;1;1;1;;0
59.166.0.4;4319;149.171.126.3;53;udp;CON;0.001001;132;164;31;29;0;0;dns;527472.5;655.344.625;2;2;0;0;0;0;66;82;0;0;0;0;1421927446;1421927446;0.004;0.008;0;0;0;0;0;0;0;0;1;1;25;8;1;1;4;;0
59.166.0.7;30731;149.171.126.0;25229;tcp;FIN;24.015.394;3910;51808;31;29;7;26;-;1.282.843.872;1.699.709.766;66;66;255;255;4260523114;4260856774;59;785;0;0;8.464.729.311;265.416.975;1421927422;1421927446;369.446.405;369.457.656;0.001;0.000648;0.000352;0;0;0;0;0;2;9;11;4;1;1;2;;0
